folder,file,duration,rms,zcr,clipping_ratio,speech_len,silence_len,speech_ratio,num_segments,mean_segment_len
대출 사기형,165.mp3,392.4869375,0.035647027,0.09394549561542068,0.0,348.192,44.2949375,0.8871429001379186,112,3.108857142857143
대출 사기형,166.mp3,137.1603125,0.063194096,0.11686345984225566,0.0,124.2663125,12.894000000000005,0.9059932150562867,24,5.177763020833333
대출 사기형,167.mp3,117.5394375,0.17009802,0.11996754006192162,0.0,104.36,13.179437500000006,0.8878722088490512,22,4.743636363636363
대출 사기형,168.mp3,78.9014375,0.13418934,0.08363133141980941,0.0,74.7114375,4.189999999999998,0.9468957710688097,16,4.66946484375
대출 사기형,169.mp3,217.687125,0.060853217,0.16363723667407762,1.6652339912156035e-05,189.122,28.565124999999995,0.8687789872735928,56,3.377178571428572
대출 사기형,17.mp3,217.687125,0.060853217,0.16363723667407762,1.6652339912156035e-05,189.122,28.565124999999995,0.8687789872735928,56,3.377178571428572
대출 사기형,170.mp3,158.7084375,0.05171773,0.09139138498613911,0.0,118.2744375,40.434,0.7452309364459593,45,2.6283208333333334
대출 사기형,171.mp3,159.0335,0.096889816,0.12317538040744466,0.0,124.768,34.2655,0.7845391065404459,64,1.9495
대출 사기형,172.mp3,130.7980625,0.046247717,0.08434759987310421,0.0,119.96,10.838062499999992,0.9171389675592481,26,4.613846153846153
대출 사기형,173.mp3,259.6310625,0.022167202,0.10841408368252403,0.0,195.744,63.887062499999985,0.7539313598117714,88,2.2243636363636363
대출 사기형,174.mp3,288.182875,0.062527664,0.09191430973101265,0.0,234.064,54.11887500000003,0.812206485204924,68,3.4421176470588235
